proteinID,gram
A0A1B2IEA9,0
A0A1B2IF27,0
A0A1B2IFU8,0
A0A1B2IGL1,0
A0A1B2IHE1,0
A0A1B3AY93,1
A0A1B3AYR8,1
A0A1B3AZ86,1
A0A1B3AZG2,1
A0A1B3AZW2,1
A0A1B3B020,1
A0A1B3B0K6,1
A0A1B3B241,1
A0A1C3S738,0
A0A1C3S7B8,0
A0A1C3S7H9,0
A0A1C9EHF6,1
A0A1C9EHW6,1
A0A1C9EI83,1
A0A1D3RKR6,0
A0A1D6X855,1
A0A1D6Z289,1
A0A1D7R817,0
A0A1D7R8M5,0
A0A1D7RB33,0
A0A1D7RCA8,0
A0A1D7RDJ4,0
A0A1D7RE90,0
A0A1D7RER3,0
A0A1D7RFD3,0
A0A1D7RGH2,0
A0A1D7RH84,0
A0A1D7RHQ7,0
A0A1D7RIK8,0
A0A1D7RJK3,0
A0A1D7RLN8,0
A0A1D7RN73,0
A0A1D7RP15,0
A0A1D7RS06,0
A0A1D7RT28,0
A0A1D7RUR2,0
A0A1D7RVB9,0
A0A1D7RWU9,0
A0A1D7RXZ4,0
A0A1D7S108,0
A0A1D7S1S6,0
A0A1D7S2V6,0
A0A1D7S4A6,0
A0A1D7S5J0,0
A0A1D7S5X8,0
A0A1D7S7H2,0
A0A1D7S9U5,0
A0A1D7SBN6,0
A0A1D7SE66,0
A0A1D7SE88,0
A0A1D7SEW2,0
A0A1D7SEX5,0
A0A1D7SI34,0
A0A1D7SJJ3,0
A0A1D7SKD2,0
A0A1D7SKE5,0
A0A1D7SKZ8,0
A0A1D7SMM6,0
A0A1D7SN31,0
A0A1D7SPW9,0
A0A1D7SR30,0
A0A1D7SS71,0
A0A1D7SSC2,0
A0A1D7SSY0,0
A0A1D7STG0,0
A0A1D7SUS1,0
A0A1D7SVE3,0
A0A1D7SVW8,0
A0A1D7SX65,0
A0A1D7SXY5,0
A0A1D7SZ19,0
A0A1D7T0X3,0
A0A1D8EPB5,1
A0A1D8EPN3,1
A0A1D8ETJ9,1
A0A1D8ETQ7,1
A0A1D8EU62,1
A0A1D8EU70,1
A0A1D8EUZ0,1
A0A1D8EV01,1
A0A1D8EXK4,0
A0A1D8F0G2,0
A0A1D8KJF8,0
A0A1D8KM27,0
A0A1D8KS53,0
A0A1E1GDL9,0
A0A1G4GQG6,0
A0A1I9KFD8,0
A0A1I9KK50,1
A0A1I9L2B5,0
A0A1I9S3T9,0
A0A1I9S579,1
A0A1I9S580,1
A0A1I9S607,1
A0A1I9S608,1
A0A1I9S707,1
A0A1I9S708,1
A0A1I9S8A9,1
A0A1I9S8Q1,1
A0A1I9S9N0,1
A0A1I9SCK0,1
A0A1I9SCW2,1
A0A1I9SEN0,0
A0A1I9SEV4,0
A0A1I9SF88,0
A0A1I9SFD8,0
A0A1J0GRC6,1
A0A1J0GRP0,1
A0A1J0GSE0,0
A0A1J0GT88,0
A0A1J0GV20,0
A0A1J0M9V9,1
A0A1J0MEY2,0
A0A1J0MFJ2,0
A0A1J0MFP9,1
A0A1J0MH93,0
A0A1J0MHX9,0
A0A1J0MI09,0
A0A1J0MIE0,1
A0A1J0MIK3,1
A0A1L2C920,0
A0A1L2C9F5,0
A0A1L2CUQ1,0
A0A1L2CUV5,0
A0A1L2CUW3,0
A0A1L2JXK4,1
A0A1L2JXP5,1
A0A1L4BKQ8,0
A0A1L6BYH3,1
A0A1L6BZG0,0
A0A1L7DQA5,0
A0A1L7DR81,0
A0A1L7DS81,0
A0A1L7DSA4,0
A0A1L7N0M8,0
A0A1L7N1E2,0
A0A1L7QNS8,0
A0A1L7R0B5,0
A0A1P8BK37,0
A0A1P8BKJ9,1
A0A1P8BKT8,1
A0A1P8BKZ5,1
A0A1P8BLL6,1
A0A1P8BLR1,1
A0A1P8BLW7,1
A0A1P8BM26,1
A0A1P8BMA1,1
A0A1P8BMB8,1
A0A1P8BMJ0,1
A0A1P8CMP3,1
A0A1P8CMP4,1
A0A1P8CMP9,1
A0A1P8CMQ8,1
A0A1P8CWQ1,1
A0A1P8D5L8,1
A0A1P8DTI6,0
A0A1P8DUS7,0
A0A1P8L6A0,0
A0A1P8L6C6,1
A0A1Q1PU69,0
A0A1Q1PU91,0
A0A1Q1PUJ6,0
A0A1Q1PUZ1,0
A0A1Q1PVD8,0
A0A1Q1PVX7,1
A0A1Q1PW35,1
A0A1Q1PWA1,0
A0A1S5PRQ6,1
A0A1S5PRU1,1
A0A1S5PRY3,1
A0A1S5R1I4,0
A0A1S5R3Y7,0
A0A1S5RCP6,1
A0A1S5SEZ8,1
A0A1S6KVS9,1
A0A1S6KVT1,1
A0A1S6KVT3,1
A0A1S6L213,0
A0A1S6UAE6,0
A0A1S6UAK3,0
A0A1S6UAR4,0
A0A1U9HDD5,0
A0A1U9WR20,0
A0A1V0DX14,0
A0A1V0DYV9,0
A0A1V0DYY0,0
A0A1V0DZ47,0
A0A1V0DZX6,1
A0A1V0E5H1,1
A0A1V0E5M9,0
A0A1V0E696,0
A0A1V0E6F3,0
A0A1V0E6L2,0
A0A1V0E7M0,0
A0A1V0E7T4,0
A0A1V0E7Z1,0
A0A1V0E882,0
A0A1V0E8H4,0
A0A1V0E8P9,0
A0A1V0E8Y8,0
A0A1V0E985,0
A0A1V0E9N7,0
A0A1V0EAP2,0
A0A1V0EBM1,0
A0A1V0ECL9,0
A0A1V0EDM1,0
A0A1V0EEJ8,0
A0A1V1FC55,0
A0A1V1FC88,0
A0A1V1FCB8,0
A0A1V1FCG3,0
A0A1V1FCV6,0
A0A1V1FD38,0
A0A1V1FDN1,0
A0A1V1FDN7,0
A0A1V1FDR7,0
A0A1V1FDS6,0
A0A1W5LJ76,0
A0A1W5N0K5,0
A0A1W5P0R5,0
A0A1W5P516,0
A0A1W5S489,0
A0A1W5S4D1,0
A0A1W6DWP7,0
A0A1W6DXT0,0
A0A1W6DXV0,1
A0A1W6DXV4,0
A0A1W6DY66,0
A0A1W6JJ84,1
A0A1W6JJQ3,1
A0A1W6JKB3,1
A0A1W6JKP8,1
A0A1W6JL93,1
A0A1W6JLT2,1
A0A1W6JME4,1
A0A1W6JMV9,1
A0A1W6JNB9,1
A0A1W6JNU8,0
A0A1W6JP31,0
A0A1W6JPL0,1
A0A1W6JPX6,1
A0A1W6JQ07,1
A0A1W6JQA9,1
A0A1W6JRU9,0
A0A1W6JRZ5,0
A0A1W6JSH2,1
A0A1W6JST5,0
A0A1X7QGI3,0
A0A1X8VC88,0
A0A1X9H017,1
A0A1X9H084,1
A0A1X9HVP6,1
A0A1X9I837,0
A0A1X9I8Z0,0
A0A1X9I9J6,1
A0A1X9I9L1,1
A0A1X9I9Q1,1
A0A1X9IA26,1
A0A1X9IA42,1
A0A1X9IAE7,1
A0A1X9IGU9,1
A0A1X9SFE0,0
A0A1X9SFV8,1
A0A1X9SFW1,1
A0A1X9SI30,1
A0A1X9SIG0,1
A0A1X9SIG3,1
A0A1X9SIG4,1
A0A1X9SIZ7,1
A0A1X9SJ26,1
A0A1X9SJ35,1
A0A1X9SJ39,1
A0A1Y0SVL4,0
A0A1Y0SZ10,0
A0A1Y0T042,0
A0A1Y0T0A2,0
A0A1Y0T2N3,0
A0A1Z1LWA5,0
A0A1Z1LWQ8,1
A0A1Z1LX37,0
A0A1Z1LXK8,0
A0A1Z1LYD6,0
A0A1Z1LZ77,0
A0A1Z1X954,0
A0A217EQL1,1
A0A218KDQ9,1
A0A218KDU5,1
A0A218M2Y4,0
A0A218M481,0
A0A218M4G6,0
A0A218M9J9,1
A0A218MAF8,0
A0A219UR75,1
A0A219UR76,1
A0A219VHS2,1
A0A219Y9H1,0
A0A219Y9P0,0
A0A219YAQ4,0
A0A219YAT7,0
A0A219YC27,0
A0A219YDC2,0
A0A219YEK1,0
A0A219YHC1,0
A0A219YHF7,0
A0A220BXB3,1
A0A220BXB4,1
A0A220BXC0,1
A0A220BXZ6,1
A0A220BY14,1
A0A220BYJ8,1
A0A220BYQ2,1
A0A220BYW5,1
A0A220BZ25,1
A0A220GC82,1
A0A220NQH4,0
A0A220NQR0,1
A0A220NR19,1
A0A220NRQ4,0
A0A220NTH3,0
A0A221J7E2,1
A0A221J7S4,1
A0A221SAN6,0
A0A221SAV7,1
A0A222YU16,1
A0A222YWE9,1
A0A222YWL8,0
A0A222YWR8,1
A0A222YXA1,0
A0A222YYN6,1
A0A222YZS8,1
A0A222Z0I7,1
A0A222Z137,1
A0A222Z1A5,1
A0A222Z1C3,1
A0A222Z1U2,1
A0A222Z1V8,1
A0A222Z2K4,1
A0A222Z3C7,1
A0A222Z3U4,1
A0A222Z3V2,1
A0A222Z409,1
A0A222Z4U3,1
A0A222Z4V1,1
A0A222Z506,1
A0A222Z7T6,1
A0A222Z8E8,1
A0A222Z931,1
A0A222Z9B5,1
A0A222ZA23,1
A0A222ZK10,1
A0A222ZKI8,1
A0A222ZKR9,1
A0A222ZNS5,1
A0A222ZQH8,1
A0A222ZQP4,1
A0A222ZSB4,1
A0A222ZTS5,1
A0A223FZV2,1
A0A223G0T4,1
A0A223G0T5,1
A0A223G0T8,1
A0A223LED7,1
A0A223LFR1,1
A0A223LHI0,0
A0A223LI89,0
A0A223VZI6,0
A0A223VZT7,0
A0A223VZZ4,0
A0A223W0P2,0
A0A240EWB5,0
A0A240F2V6,0
A0A240F3A7,0
A0A240F3I2,0
A0A240F455,0
A0A240F4T3,0
A0A248A8D1,0
A0A248H480,0
A0A248H5A9,0
A0A248SKP5,0
A0A248SL14,0
A0A249XL88,0
A0A249XLI1,0
A0A249XNC2,1
A0A249XNT7,1
A0A249XQ43,1
A0A249XSM6,1
A0A249XTG3,1
A0A249XU75,1
A0A249XV18,1
A0A249XV28,1
A0A249XVQ8,0
A0A249XWU2,0
A0A249XXW5,1
A0A249XYC8,0
A0A249XZ54,0
A0A249Y1A9,1
A0A249Y1B3,1
A0A249Y1B5,1
A0A249Y1E0,1
A0A249Y213,1
A0A249Y2X0,0
A0A249Y3C9,0
A0A249Y3Q7,0
A0A250KAA8,0
A0A286MN77,0
A0A286MQC5,1
A0A286N2T7,1
A0A286N352,1
A0A286N3G3,1
A0A286N3S5,1
A0A286N437,1
A0A286QMI9,1
A0A286QMZ1,1
A0A286QN50,1
A0A286QN91,1
A0A286QNK4,1
A0A286QNS8,1
A0A286QP40,1
A0A286QPD3,1
A0A286QPL1,1
A0A286QPN7,1
A0A286QPP2,1
A0A286QPV0,1
A0A286QQ65,1
A0A286QQ86,1
A0A286QQD1,1
A0A286QQE6,1
A0A286QQJ3,1
A0A286QQN3,1
A0A286QQQ7,1
A0A286QQU6,1
A0A286QQY2,1
A0A286QQZ3,1
A0A286QR27,1
A0A286QRF1,1
A0A286QRF3,1
A0A286QRI3,1
A0A286QRX8,1
A0A286QRZ7,1
A0A286QSG7,1
A0A286QTA7,1
A0A286QTC7,1
A0A288TXT7,1
A0A288TYH5,1
A0A289YVF0,0
A0A289YYI5,0
A0A289ZSR3,0
A0A291AWX4,0
A0A291AXZ2,0
A0A291AY93,0
A0A291AZ23,0
A0A291AZA0,0
A0A291I9Q4,1
A0A291LAJ1,0
A0A291LBA4,0
A0A291LBB8,0
A0A291LBI2,0
A0A291LDK1,0
A0A291LF95,0
A0A292GCA1,0
A0A2C9CYE4,0
A0A2C9CZ39,0
A0A2C9D032,0
A0A2C9D0Z9,0
A0A2D0PD10,0
A0A2D0PD51,0
A0A2D0PDF3,0
A0A2D0PDG0,0
A0A2D0PDX3,0
A0A2D0PE23,0
A0A2D0PE82,0
A0A2D0PEB4,0
A0A2D0PEF2,0
A0A2D0PEM6,0
A0A2D0VK11,0
A0A2D0WXW0,1
A0A2D0YEX2,0
A0A2D0YTL9,0
A0A2D0YUK8,0
A0A2D0YVC2,0
A0A2D0YXI3,0
A0A2D0Z1R1,0
A0A2D0Z2J5,0
A0A2D0ZM66,1
A0A2D1G5S0,1
A0A2D1G674,1
A0A2D1G6K3,1
A0A2D1G7D6,1
A0A2D1G7M3,1
A0A2D1G8W0,1
A0A2D1G9F2,1
A0A2D1GCP8,1
A0A2D1GEA4,1
A0A2D1GEP3,1
A0A2D1GEU7,1
A0A2D1GG46,1
A0A2D1GI60,1
A0A2D1GLK8,0
A0A2D1GMC3,0
A0A2D1GNP8,0
A0A2D1GP14,0
A0A2D1GPL9,1
A0A2D1GQ88,0
A0A2D1GQZ5,0
A0A2D2W2T4,0
A0A2D2W3F6,0
A0A2D2W521,0
A0A2D2W5Y0,0
A0A2D2W652,0
A0A2H1UJ51,0
A0A2H1UJC9,0
A0A2H1UJH9,0
A0A2H1X957,0
A0A2H1X9D3,0
A0A2H4N082,0
A0A2H4N7A6,0
A0A2H4P6H8,0
A0A2H4P6U2,0
A0A2H4P6Z6,0
A0A2H4P702,0
A0A2H4P8D5,1
A0A2H4P8I4,1
A0A2H4P971,1
A0A2H4P994,1
A0A2H4PA19,1
A0A2H4PA81,1
A0A2H4PBB0,1
A0A2H4PG66,1
A0A2H4PGP4,0
A0A2H4PHI6,0
A0A2H4PI41,1
A0A2H4PI45,1
A0A2H4PIU8,1
A0A2H4PIX3,1
A0A2H4PP40,0
A0A2H4PQY1,1
A0A2H4PQY6,1
A0A2H4PR48,1
A0A2H4PR53,1
A0A2H4YDI3,1
A0A2H4YDL7,0
A0A2H4YDM4,0
A0A2H4YEC0,0
A0A2H4YEM6,0
A0A2H4YEY5,0
A0A2H4YFS9,0
A0A2H4YGC4,0
A0A2H4YHA1,1
A0A2H5BI13,0
A0A2H5BIW1,0
A0A2H5BJW2,0
A0A2H5BKQ4,0
A0A2H5BLS1,1
A0A2H5BLX9,1
A0A2H5BLY3,1
A0A2H5BM69,1
A0A2H5BM72,1
A0A2H5BMA7,1
A0A2H5BMC1,1
A0A2H5BMH5,1
A0A2H5BMM5,1
A0A2H5BMT3,1
A0A2H5BMT4,1
A0A2H5BND8,0
A0A2H5BPL3,0
A0A2H5BPM7,0
A0A2I2MPD9,1
A0A2I4Q2D1,0
A0A2I5AR86,0
A0A2I6PCX0,1
A0A2I6PD04,0
A0A2I6PDD9,1
A0A2I6PDK2,1
A0A2I6PDS2,1
A0A2I6PE03,1
A0A2I6PE73,1
A0A2I6PEB6,1
A0A2I6PEL0,1
A0A2I6PER7,1
A0A2I6PEY5,1
A0A2I6PF36,1
A0A2I6PFH0,0
A0A2I6PGD2,0
A0A2I6PGV4,0
A0A2I6PHB0,0
A0A2I6PHG7,0
A0A2I6PHT8,0
A0A2I6PI52,0
A0A2I6QQQ0,1
A0A2I6QQX2,1
A0A2I6QR39,1
A0A2I6UFY2,0
A0A2I6UI13,1
A0A2I6UI20,1
A0A2I7QHI6,1
A0A2I7QM84,0
A0A2I7QMK7,0
A0A2I7R0M3,0
A0A2I7RAS2,0
A0A2I7RBA8,0
A0A2I7S0E9,0
A0A2I7S949,0
A0A2I7SAT8,0
A0A2I7SBJ5,0
A0A2I7SBQ6,0
A0A2K8HPM5,0
A0A2K8HRY5,0
A0A2K9V2M7,0
A0A2K9V497,1
A0A2K9V4B8,1
A0A2K9V4D7,1
A0A2K9V4J1,1
A0A2K9V4Z1,0
A0A2K9V595,1
A0A2K9V5R3,0
A0A2K9V6E5,1
A0A2K9V6G0,1
A0A2K9VAB1,0
A0A2K9VAZ1,0
A0A2K9VBC9,0
A0A2K9VBQ5,1
A0A2K9VCB0,1
A0A2K9VDH0,1
A0A2K9VEI1,1
A0A2K9VEW6,1
A0A2K9VFG9,0
A0A2K9VGB6,0
A0A2K9VGW1,0
A0A2K9VH55,1
A0A2K9VHB6,0
A0A2K9VJX3,0
A0A2K9VKG1,0
A0A2K9VL00,0
A0A2K9VLQ3,0
A0A2K9VN69,0
A0A2L0HJK9,1
A0A2L1ISS1,1
A0A2L1IVE5,1
A0A2L1IVP0,1
A0A2L1IWI7,1
A0A2L1IX75,1
A0A2L1IZT2,1
A0A2L1J068,1
A0A2P0P9V0,0
A0A2P0QGU6,0
A0A2P0VH52,1
A0A2P0VH58,1
A0A2P0VH64,1
A0A2P0VHJ5,1
A0A2P0VHL4,1
A0A2P0VHP0,1
A0A2P0VIM1,1
A0A2P0VIN8,1
A0A2P0VIP9,1
A0A2P0VIR6,1
A0A2P0VJ65,1
A0A2P0VJ79,1
A0A2P0VJB7,1
A0A2P0VJI3,1
A0A2P0VJL1,1
A0A2P0VJZ2,1
A0A2P0VK23,1
A0A2P0VK87,1
A0A2P0VPH2,0
A0A2P0W9Z5,0
A0A2P0ZKY9,1
A0A2P0ZLG0,1
A0A2P0ZLK9,0
A0A2P0ZZA9,0
A0A2P1A3U9,1
A0A2P1CB17,1
A0A2P1CCA9,0
A0A2P1CCI6,1
A0A2P1CG73,1
A0A2P1CIC9,1
A0A2P1CL61,0
A0A2P1JQK3,1
A0A2P1JRN0,1
A0A2P1JU72,0
A0A2P1JVV0,1
A0A2P1MX13,0
A0A2P1MXY5,1
A0A2P1MY05,1
A0A2P1N2Q9,1
A0A2P1N598,1
A0A2P1N5D1,1
A0A2R2V0U9,0
A0A2R2ZGA5,0
A0A2R3U9A0,0
A0A2R3UA14,0
A0A2R3ZX48,0
A0A2R3ZXQ4,1
A0A2R3ZXR0,1
A0A2R3ZYA5,0
A0A2R4A0Z4,1
A0A2R4A2Z6,1
A0A2R4ARG5,1
A0A2R4AS38,1
A0A2R4P8T4,1
A0A2R4P8T9,1
A0A2R4P8U3,1
A0A2R4P9A7,0
A0A2R4SB09,1
A0A2R4SB16,1
A0A2R4SBF8,1
A0A2S1GLC2,0
A0A2S1GLF3,0
A0A2S1GLP3,0
A0A2S1GN37,0
A0A2S1GNH7,0
A0A2S1GNM2,0
A0A2S1GP43,0
A0A2S1GPK3,0
A0A2S1GQ64,0
A0A2S1GR07,0
A0A2S1GRN8,0
A0A2S1GS68,0
A0A2S1GSH0,1
A0A2S1GSM5,0
A0A2S1GSP5,0
A0A2S1GT04,0
A0A2S1GTG7,0
A0A2S1PDE2,0
A0A2S1PDT2,0
A0A2S1PEJ3,0
A0A2S1PF47,1
A0A2S1PFF7,1
A0A2S1PFR2,0
A0A2S1PG60,0
A0A2S1PGV2,0
A0A2U7N8B3,0
A0A2U7NEW8,0
A0A2U7NM05,0
A0A2U7P3E9,0
A0A2U7VJR7,1
A0A2U7VJT6,1
A0A2U7VJU8,1
A0A2U7VJY9,1
A0A2U8QP48,0
A0A2U8QPP3,0
A0A2U8UHH7,1
A0A2U8UN03,1
A0A2U8UN56,1
A0A2U8UND0,1
A0A2U8UP99,1
A0A2U8USH0,0
A0A2U8USK7,0
A0A2U8USQ7,0
A0A2U8USV6,0
A0A2U8UVD2,1
A0A2U8UWK5,0
A0A2U8UY37,0
A0A2U9DT70,0
A0A2U9PDZ9,1
A0A2U9PFK9,1
A0A2Z2E9W3,1
A0A2Z2EK93,0
A0A2Z2FAX9,0
A0A2Z2GN79,0
A0A2Z2U7P5,0
A0A2Z2U7R2,0
A0A2Z2U806,1
A0A2Z3DKX2,0
A0A2Z3DNK4,0
A0A2Z3E946,1
A0A2Z4Q059,0
A0A2Z4Q0Q2,1
A0A2Z4Q0W1,1
A0A2Z4Q2F4,0
A0A2Z4Q2L1,0
A0A2Z4Q409,1
A0A2Z4Q9B7,1
A0A2Z4QAJ1,0
A0A2Z4QB97,1
A0A2Z4QBH6,1
A0A2Z4QC02,1
A0A2Z4QC25,1
A0A2Z4QD39,0
A0A2Z4QEP5,0
A0A2Z4QFS1,0
A0A2Z4QFZ1,0
A0A2Z4QG61,0
A0A2Z4QH75,0
A0A2Z4QIG4,1
A0A2Z4QIP6,1
A0A2Z4QJF6,0
A0A2Z5H0A9,0
A0A2Z5H363,1
A0A2Z5H3C1,0
A0A2Z5H3E0,0
A0A2Z5H5B3,1
A0A2Z5HAR7,0
A0A2Z5HAS4,0
A0A2Z5HB46,0
A0A2Z5HBM1,0
A0A2Z5HFZ3,1
A0A2Z5HIT2,0
A0A2Z5HIX0,0
A0A2Z5HJI1,0
A0A2Z5HLC9,0
A0A2Z5HMS1,0
A0A2Z5HR12,0
A0A2Z5HS34,1
A0A2Z5HS91,0
A0A2Z5HSF7,0
A0A2Z5WK06,0
A0A2Z5YQH8,1
A0A2Z5YQN8,1
A0A2Z5YQQ0,1
A0A2Z5YQS5,1
A0A2Z5ZC53,0
A0A2Z6BEK3,1
A0A2Z6C8A6,0
A0A2Z6FZC0,1
A0A2Z6FZD8,1
A0A2Z6FZV5,1
A0A2Z6FZW0,1
A0A343S156,0
A0A343X839,1
A0A344UC13,0
A0A345AP46,1
A0A345APQ2,1
A0A345AQ56,1
A0A345AQB9,1
A0A345AQQ0,1
A0A345AQW7,1
A0A345AR21,1
A0A345ARD2,0
A0A345AW73,0
A0A345AX76,0
A0A345AX77,0
A0A345AXD2,0
A0A345AXM7,1
A0A345AXN1,1
A0A345AYB7,0
A0A345AYM7,1
A0A345AYN0,1
A0A345AZC9,0
A0A345BLS0,0
A0A345BLY4,0
A0A345BRV0,0
A0A345GT85,1
A0A345GTZ9,0
A0A345KN54,1
A0A345KPE4,1
A0A345KTX4,1
A0A345KUA8,1
A0A345L125,1
A0A345L1N0,1
A0A345L2B1,1
A0A345L307,1
A0A345L4W7,1
A0A345L5C8,1
A0A345L6R1,0
A0A345M7U7,1
A0A345M8I8,1
A0A345M9T4,1
A0A345MBF2,1
A0A345MCF9,1
A0A345MDX3,1
A0A345MGA5,1
A0A345MH93,1
A0A345MIN4,1
A0A346FC73,1
A0A346FCK5,1
A0A346FD02,1
A0A346FDC2,0
A0A346FDR7,1
A0A346FEA3,0
A0A346FJ37,0
A0A346N8V2,1
A0A346TP23,1
A0A346TP25,1
A0A384SIY5,0
A0A384SJ27,0
A0A384SJA9,0
A0A384SJG6,0
A0A384SLF0,0
A0A384SM14,0
A0A384SMG0,0
A0A384TC32,0
A0A384TD66,0
A0A384UGS2,0
A0A384WIZ2,0
A0A384X9N9,1
A0A384ZRT2,0
A0A384ZVX9,0
A0A385A0T5,0
A0A385D0D3,1
A0A385DPJ9,1
A0A385DQR2,1
A0A385DRU1,1
A0A385DTY0,1
A0A385DW79,1
A0A385DXF2,1
A0A385E661,1
A0A385E6T5,1
A0A385E7Z7,1
A0A385E810,1
A0A385E8P3,0
A0A385E8P4,0
A0A385E8Q7,0
A0A385E909,0
A0A385E944,1
A0A385E987,0
A0A385E9L4,1
A0A385E9Y2,0
A0A385EAE8,1
A0A385EAJ7,1
A0A385EAQ9,0
A0A385EC06,0
A0A385ECX0,0
A0A385ED91,0
A0A385EFA9,0
A0A385EFL0,0
A0A385EGU1,0
A0A385EIE7,0
A0A385IFH5,0
A0A385IFT3,0
A0A385IG98,0
A0A385IGX4,0
A0A385IH79,0
A0A385II87,0
A0A385IIM3,0
A0A385IJK0,1
A0A385IJW4,1
A0A385IJY1,1
A0A385IKR1,1
A0A385IPC9,0
A0A385IPD9,0
A0A385IPS3,0
A0A385IQ03,0
A0A385IQG5,1
A0A385IR23,1
A0A385IRA9,1
A0A385IRZ5,0
A0A385IS43,1
A0A385ISS6,0
A0A385IT74,0
A0A385ITH6,0
A0A385UCA8,1
A0A385UEI0,1
A0A385UEL0,1
A0A385UF44,1
A0A385UH89,1
A0A385UIK3,1
A0A385UIQ0,1
A0A385UK38,1
A0A386K3Y7,0
A0A386K578,0
A0A386K688,0
A0A386K6C0,0
A0A386K852,1
A0A386K8V9,0
A0A386K9V7,1
A0A386KA14,1
A0A386KBK9,0
A0A386KD00,1
A0A386KD49,1
A0A386KDV5,1
A0A386KFG0,1
A0A386KGH9,1
A0A386KIA4,1
A0A386KIK8,1
A0A386KIZ8,1
A0A386KJE0,0
A0A386KKZ5,1
A0A386KM75,1
A0A386KMP0,0
A0A386KQX1,1
A0A386KT03,1
A0A3B1EES3,1
A0A3B8DJ97,0
A0A3B8DJT2,1
A0A3B8DK19,0
A0A3B8DLK9,1
A0A3B8DLQ5,0
A0A3B8DLT7,1
A0A3B8DM91,1
A0A3B8DWW4,0
A0A3B8DXN4,1
A0A3B8DY94,0
A0A3B8DYD5,0
A0A3G1GLH3,0
A0A3G1IXC0,1
A0A3G1IXC9,1
A0A3G1IXD6,1
A0A3G1L2J0,0
A0A3G1L343,0
A0A3G1LDK5,1
A0A3G1LDN2,1
A0A3G1LDN9,1
A0A3G1LE31,1
A0A3G1LVP6,1
A0A3G1LVQ0,1
A0A3G1LVQ1,1
A0A3G1RPN6,0
A0A3G1SV28,1
A0A3G1SV40,1
A0A3G1SV59,1
A0A3G1SV68,1
A0A3G2K900,0
A0A3G2K9H6,0
A0A3G2KBE6,0
A0A3G2KBT6,0
A0A3G2KCL3,1
A0A3G2KCL9,1
A0A3G2KCN7,1
A0A3G2KCX3,1
A0A3G2KDK6,1
A0A3G2KG98,1
A0A3G2KGQ8,1
A0A3G2KI51,1
A0A3G2KJ53,1
A0A3G2YS97,0
A0A3G2YSI0,1
A0A3G3BW35,1
A0A3G3BX75,1
A0A3G3BXG3,0
A0A3G3BXK1,0
A0A3G3BXY5,0
A0A3G3BY13,0
A0A3G3BYK0,0
A0A3G3BZ42,1
A0A3G3BZN3,0
A0A3G3LVZ6,1
A0A3G3LWE3,1
A0A3G3LWV9,1
A0A3G3LYG7,1
A0A3G3LYM8,1
A0A3G3M0C2,1
A0A3G3M3A5,0
A0A3G3M630,0
A0A3G3M6S6,0
A0A3G3M7T7,1
A0A3G3M824,1
A0A3G3M8A6,1
A0A3G3M8B1,1
A0A3G3M8J9,1
A0A3G3M8N6,1
A0A3G3M924,1
A0A3G3M9H1,1
A0A3G3M9V6,1
A0A3G3MAB9,1
A0A3G3MAI0,1
A0A3G3MAV5,1
A0A3G3MB20,1
A0A3G3MCC9,0
A0A3G3MCW3,0
A0A3G6JGR4,1
A0A3G6JN49,1
A0A3G6V880,1
A0A3G8F0W2,0
A0A3G8F2N9,0
A0A3G8F2U7,0
A0A3G8F338,0
A0A3G8F3A1,0
A0A3G8F441,1
A0A3G8F448,1
A0A3G8F4S9,0
A0A3G8F5Q1,0
A0A3G8F6C2,1
A0A3G8F6K1,1
A0A3G8F6M9,1
A0A3G8F733,1
A0A3G8F7H7,1
A0A3G8F7J6,1
A0A3G8F7Q1,1
A0A3G8F7S6,1
A0A3G8F7U3,1
A0A3G8F828,1
A0A3G8F848,1
A0A3G8F8E3,1
A0A3G8F8T0,1
A0A3G8F8T3,1
A0A3G8F967,1
A0A3G8F980,1
A0A3G8F986,1
A0A3G8F9I0,1
A0A3G8F9J0,1
A0A3G8F9V5,1
A0A3G8F9Y4,1
A0A3G8FAE8,1
A0A3G8FAS0,1
A0A3G8FB07,1
A0A3G8FB10,1
A0A3G8FBM6,1
A0A3G8FC24,1
A0A3G8FC76,1
A0A3G8FCA6,1
A0A3G8FCB2,1
A0A3G8FCH2,1
A0A3G8FCV5,1
A0A3G8FCW3,1
A0A3G8FCZ4,1
A0A3G8FD82,1
A0A3G8FDC1,1
A0A3G8FDE5,1
A0A3G8FDQ9,1
A0A3G8FDV6,1
A0A3G8FEM8,1
A0A3G8FEY5,1
A0A3G8FFC3,1
A0A3G8FKR6,1
A0A3G8FM60,1
A0A3G8FMM2,1
A0A3G8FNG8,1
A0A3G8FP92,1
A0A3G8FP95,1
A0A3G8FQU0,1
A0A3G8FTI1,1
A0A3G8FV20,1
A0A3G8FVK3,1
A0A3G9GNP7,0
A0A3Q8BR77,0
A0A3Q8D190,1
A0A3Q8HXL2,1
A0A3Q8HZI8,0
A0A3Q9R4R1,1
A0A3Q9R566,1
A0A3Q9R582,1
A0A3Q9R5A8,1
A0A3Q9R6F3,0
A0A3Q9R7E8,0
A0A3Q9R7R1,1
A0A3Q9RA86,0
A0A3Q9RAB1,0
A0A3Q9RAQ9,0
A0A3Q9WSR9,0
A0A3Q9WWZ6,0
A0A3S5H0E3,1
